"","feature","metadata","value","coef","stderr","N","N.not.0","pval","qval"
"50","Thermoleophilum_album","molysis","molysis",-0.980941175410246,1.02453669386627,31,12,0.347887143096859,0.661772854815859
"51","Lactobacillus_fermentum","lypma","lypma",-0.365704671267122,0.384940281551562,31,7,0.351566829120925,0.661772854815859
"52","Bacillus_intestinalis","molysis","molysis",-0.130162569347022,0.1390529828745,31,4,0.358564185838343,0.66196465077848
"53","Brevundimonas_diminuta","log10.Final_reads","log10.Final_reads",-0.590800041999285,0.687581299589786,31,25,0.398707291046218,0.708812961859944
"54","Alcaligenes_faecalis","molysis","molysis",0.629454677616895,0.722727763818017,31,10,0.392414068314519,0.708812961859944
"55","Cutibacterium_acnes","lypma","lypma",-0.269050966314793,0.339722713937357,31,31,0.43613525845177,0.740791148003349
"56","Enterococcus_faecalis","lypma","lypma",-0.155023489305485,0.227204709760183,31,4,0.501577339793934,0.740791148003349
"57","Enterococcus_faecalis","benzonase","benzonase",0.165584862755793,0.219947016333188,31,4,0.458867631550496,0.740791148003349
"58","Enterococcus_faecalis","molysis","molysis",-0.156568747296989,0.220839755821709,31,4,0.485173692578077,0.740791148003349
"59","Cupriavidus_sp","log10.Final_reads","log10.Final_reads",-0.541364905894219,0.776715332813189,31,25,0.492504080320756,0.740791148003349
"60","Cupriavidus_sp","host_zero","host_zero",-0.707096458198645,0.939353943064836,31,25,0.458921979813709,0.740791148003349
"61","Cupriavidus_sp","molysis","molysis",0.68768086823002,0.928964902165683,31,25,0.466319508492992,0.740791148003349
"62","Cupriavidus_sp","qiaamp","qiaamp",0.659181811822847,0.930244798209864,31,25,0.485392377872042,0.740791148003349
"63","Listeria_monocytogenes","benzonase","benzonase",0.146966101833462,0.184138227157376,31,4,0.432622441238165,0.740791148003349
"64","Listeria_monocytogenes","molysis","molysis",-0.130843624336248,0.184885622914182,31,4,0.485947709527303,0.740791148003349
"65","Alcaligenes_faecalis","lypma","lypma",-0.510711715022586,0.743557930513509,31,10,0.498761627184847,0.740791148003349
"66","Cutibacterium_acnes","molysis","molysis",0.211247084775382,0.330205660226863,31,31,0.528399270380916,0.760859968406662
"67","Staphylococcus_aureus","molysis","molysis",-0.238492839753695,0.41477230774429,31,6,0.570644976304997,0.760859968406662
"68","Lactobacillus_fermentum","qiaamp","qiaamp",-0.219150176670018,0.374671994713782,31,7,0.564065974657935,0.760859968406662
"69","Bacillus_intestinalis","qiaamp","qiaamp",-0.0862166876135576,0.139244565314588,31,4,0.541634909833122,0.760859968406662
"70","Microbacterium_ginsengisoli","log10.Final_reads","log10.Final_reads",0.167244577154909,0.263969808044893,31,6,0.532350539903989,0.760859968406662
