"","metadata","Estimate","Std. Error","df","t value","Pr(>|t|)","feature","sample_type","qval","p_bh"
"74","molysis",-0.29617387560878,0.252348079609086,19.9999999948889,-1.17367200125947,0.254314277606471,"vSGB14325","BAL",0.989610587636019,0.989610587636019
"75","qiaamp",-0.0719093314704305,0.252348079609086,19.9999999948889,-0.284960882531088,0.778604025997157,"vSGB14325","BAL",0.989610587636019,0.989610587636019
"76","lypma",-0.0391815048662662,0.511942949316242,19.9999999997766,-0.0765349047556912,0.939754000012815,"vSGB16068","BAL",0.989610587636019,0.989610587636019
"77","benzonase",0.426421774894836,0.511942949316242,19.9999999995827,0.832947842067892,0.4147108278447,"vSGB16068","BAL",0.989610587636019,0.989610587636019
"78","host_zero",0.106115702282272,0.511942949316241,19.9999999995827,0.207280327669326,0.83788686767549,"vSGB16068","BAL",0.989610587636019,0.989610587636019
"79","molysis",0.945214040262571,0.511942949316241,19.9999999997766,1.84632690327118,0.0796982177948522,"vSGB16068","BAL",0.989610587636019,0.989610587636019
"80","qiaamp",0.121776119369319,0.511942949316241,19.9999999996796,0.237870488365871,0.814401501961124,"vSGB16068","BAL",0.989610587636019,0.989610587636019
"81","lypma",-0.0391815048662662,0.556786943614067,23.9999999996203,-0.0703707321366799,0.94448168045611,"vSGB16899","BAL",0.989610587636019,0.989610587636019
"82","benzonase",0.315784728386479,0.556786943614067,23.9999999996203,0.56715541197274,0.575875556639798,"vSGB16899","BAL",0.989610587636019,0.989610587636019
"83","host_zero",-0.26913072931255,0.556786943614067,23.9999999995796,-0.483363937317999,0.633217960833962,"vSGB16899","BAL",0.989610587636019,0.989610587636019
"84","molysis",0.870202375271574,0.556786943614067,23.9999999998266,1.56290010973165,0.131167220429905,"vSGB16899","BAL",0.989610587636019,0.989610587636019
"85","qiaamp",0.0566094217357929,0.556786943614068,23.9999999995796,0.10167160416576,0.919862018154418,"vSGB16899","BAL",0.989610587636019,0.989610587636019
"86","lypma",-0.0391815048662661,0.283171067691294,24.0000000000195,-0.138366907275219,0.891104876640794,"vSGB17496","BAL",0.989610587636019,0.989610587636019
"87","benzonase",0.281315893575065,0.283171067691294,24.0000000000195,0.993448574632448,0.330402642836196,"vSGB17496","BAL",0.989610587636019,0.989610587636019
"88","host_zero",-0.26913072931255,0.283171067691294,24.0000000000195,-0.950417468517473,0.351373816705396,"vSGB17496","BAL",0.989610587636019,0.989610587636019
"89","molysis",-0.418355692073374,0.283171067691294,24.0000000000588,-1.47739560924866,0.152573114529743,"vSGB17496","BAL",0.989610587636019,0.989610587636019
"90","qiaamp",-0.0505557848898274,0.283171067691294,24.0000000000207,-0.178534429036168,0.859801804746936,"vSGB17496","BAL",0.989610587636019,0.989610587636019
"91","lypma",-0.0391815048662661,0.330321739406143,23.9999999999866,-0.118616185954661,0.906566674913638,"vSGB20674","BAL",0.989610587636019,0.989610587636019
"92","benzonase",0.341498986305938,0.330321739406143,23.9999999999866,1.03383745471881,0.311517918121448,"vSGB20674","BAL",0.989610587636019,0.989610587636019
"93","host_zero",-0.26913072931255,0.330321739406143,23.9999999999866,-0.814753306265574,0.423225080058038,"vSGB20674","BAL",0.989610587636019,0.989610587636019
"94","molysis",-0.187266539387119,0.330321739406143,23.9999999999866,-0.566921631388201,0.576031864091141,"vSGB20674","BAL",0.989610587636019,0.989610587636019
"95","qiaamp",0.0174605607774798,0.330321739406143,23.9999999999866,0.0528592541589016,0.958281577744033,"vSGB20674","BAL",0.989610587636019,0.989610587636019
"96","lypma",-0.0391815048662662,0.475528396823288,20.0000000209194,-0.0823957204827591,0.935151100506629,"vSGB26798","BAL",0.989610587636019,0.989610587636019
"97","benzonase",0.715394111296978,0.475528396823288,20.0000000208128,1.50441932821696,0.14810242980349,"vSGB26798","BAL",0.989610587636019,0.989610587636019
"98","host_zero",0.33291646741335,0.475528396823288,20.0000000206718,0.700097974458222,0.491930344013425,"vSGB26798","BAL",0.989610587636019,0.989610587636019
"99","molysis",0.189879338779299,0.475528396823288,20.0000000207237,0.399301787333345,0.693902667582318,"vSGB26798","BAL",0.989610587636019,0.989610587636019
"100","qiaamp",0.399302056246215,0.475528396823288,20.0000000207552,0.83970181152946,0.411001267764779,"vSGB26798","BAL",0.989610587636019,0.989610587636019
"101","lypma",-0.0391815048662661,0.459639263027586,20.0000000070312,-0.0852440337846303,0.932914957296549,"vSGB28564","BAL",0.989610587636019,0.989610587636019
"102","benzonase",0.546458776232579,0.459639263027586,20.0000000069716,1.18888619878363,0.248409397832018,"vSGB28564","BAL",0.989610587636019,0.989610587636019
"103","host_zero",-0.26913072931255,0.459639263027586,20.00000000716,-0.58552597865513,0.564743255279914,"vSGB28564","BAL",0.989610587636019,0.989610587636019
"104","molysis",0.0155552735100197,0.459639263027586,20.000000008613,0.0338423515161849,0.973338343344487,"vSGB28564","BAL",0.989610587636019,0.989610587636019
"105","qiaamp",0.201796692394545,0.459639263027586,20.0000000074059,0.439032755960262,0.665344306931782,"vSGB28564","BAL",0.989610587636019,0.989610587636019
"106","lypma",-0.039181504866266,0.332012447114459,23.9999999998288,-0.118012156492309,0.907040164217186,"vSGB67203","BAL",0.989610587636019,0.989610587636019
"107","benzonase",0.396349020846225,0.332012447114459,23.9999999998288,1.19377759566221,0.244231722050811,"vSGB67203","BAL",0.989610587636019,0.989610587636019
"108","host_zero",-0.26913072931255,0.332012447114459,23.9999999998279,-0.810604336227699,0.425558465174389,"vSGB67203","BAL",0.989610587636019,0.989610587636019
"109","molysis",-0.42549930859379,0.332012447114459,23.9999999998279,-1.28157637549987,0.212235129558563,"vSGB67203","BAL",0.989610587636019,0.989610587636019
"110","qiaamp",-0.0222735108461769,0.332012447114459,23.9999999998288,-0.0670863729349828,0.947068699111362,"vSGB67203","BAL",0.989610587636019,0.989610587636019
"111","lypma",-0.039181504866266,0.316728776106694,23.9999999994169,-0.123706804755458,0.902577638402198,"vSGB77752","BAL",0.989610587636019,0.989610587636019
"112","benzonase",0.360096368914423,0.316728776106694,23.9999999994169,1.13692343758851,0.26679486036164,"vSGB77752","BAL",0.989610587636019,0.989610587636019
"113","host_zero",-0.26913072931255,0.316728776106694,23.9999999994169,-0.84971985375238,0.403877968185055,"vSGB77752","BAL",0.989610587636019,0.989610587636019
"114","molysis",-0.432907562929859,0.316728776106694,23.9999999994169,-1.36680843544203,0.184353529684826,"vSGB77752","BAL",0.989610587636019,0.989610587636019
"115","qiaamp",-0.0136700495646658,0.316728776106694,23.9999999994169,-0.0431601123608071,0.965930982973765,"vSGB77752","BAL",0.989610587636019,0.989610587636019
"116","lypma",-0.039181504866266,0.293923513628023,20.0000000974007,-0.133305105068431,0.895284278728004,"vSGB11857","BAL",0.989610587636019,0.989610587636019
"117","benzonase",0.353213997084204,0.293923513628023,20.0000000975743,1.2017207902979,0.243508842354086,"vSGB11857","BAL",0.989610587636019,0.989610587636019
"118","host_zero",0.14227898088263,0.293923513628023,20.0000000976482,0.484068045888607,0.633595820347233,"vSGB11857","BAL",0.989610587636019,0.989610587636019
"119","molysis",-0.0895708743723197,0.293923513628023,20.000000097518,-0.304742119018341,0.763711058761073,"vSGB11857","BAL",0.989610587636019,0.989610587636019
"120","qiaamp",0.0101202988607137,0.293923513628023,20.0000000975614,0.0344317429245267,0.972874200417602,"vSGB11857","BAL",0.989610587636019,0.989610587636019
"121","lypma",-0.039181504866266,0.259056746379119,23.9999999997677,-0.15124680369808,0.881045159530312,"vSGB46191","BAL",0.989610587636019,0.989610587636019
"122","benzonase",-0.305058827000037,0.259056746379119,23.9999999997677,-1.17757530449949,0.250511867078327,"vSGB46191","BAL",0.989610587636019,0.989610587636019
"123","host_zero",0.0381004735101887,0.259056746379119,24.0000000000059,0.147073851743781,0.884302253540238,"vSGB46191","BAL",0.989610587636019,0.989610587636019
"124","molysis",-0.178616542628355,0.259056746379119,24.000000000053,-0.689488095272213,0.497129090725061,"vSGB46191","BAL",0.989610587636019,0.989610587636019
"125","qiaamp",-0.0835067544045462,0.259056746379119,24.000000000053,-0.322349275097965,0.749979350215768,"vSGB46191","BAL",0.989610587636019,0.989610587636019
"126","lypma",-0.0391815048662662,0.276987210958898,23.9999999998454,-0.141456007050377,0.88869039884996,"vSGB58919","BAL",0.989610587636019,0.989610587636019
"127","benzonase",-0.305058827000037,0.276987210958898,23.9999999998454,-1.10134625329436,0.281669296101637,"vSGB58919","BAL",0.989610587636019,0.989610587636019
"128","host_zero",0.0911556976244875,0.276987210958898,23.9999999998454,0.329097135239266,0.744936949280964,"vSGB58919","BAL",0.989610587636019,0.989610587636019
"129","molysis",-0.1437458651994,0.276987210958898,24.0000000000962,-0.518962101902713,0.608539894590371,"vSGB58919","BAL",0.989610587636019,0.989610587636019
"130","qiaamp",-0.0958183007772521,0.276987210958898,23.9999999998467,-0.345930414785362,0.73240913255823,"vSGB58919","BAL",0.989610587636019,0.989610587636019
"131","lypma",-0.0391815048662661,0.284135212967655,23.999999999492,-0.137897392079757,0.891471950043423,"vSGB66992","BAL",0.989610587636019,0.989610587636019
"132","benzonase",-0.305058827000037,0.284135212967655,23.999999999492,-1.0736396373186,0.293660954832216,"vSGB66992","BAL",0.989610587636019,0.989610587636019
"133","host_zero",0.172893815700376,0.284135212967655,23.9999999997696,0.608491337256596,0.548577970806438,"vSGB66992","BAL",0.989610587636019,0.989610587636019
"134","molysis",-0.194008750855581,0.284135212967655,23.9999999997696,-0.682804319919567,0.501268878634103,"vSGB66992","BAL",0.989610587636019,0.989610587636019
"135","qiaamp",-0.130386761495115,0.284135212967655,23.9999999994921,-0.458889836755144,0.650442204272958,"vSGB66992","BAL",0.989610587636019,0.989610587636019
"136","lypma",-0.0391815048662662,0.31152309787771,20.0000000726911,-0.125773995999639,0.901166577660644,"vSGB14645","BAL",0.989610587636019,0.989610587636019
"137","benzonase",-0.305058827000037,0.31152309787771,20.0000000728206,-0.979249465218753,0.339154421360217,"vSGB14645","BAL",0.989610587636019,0.989610587636019
"138","host_zero",-0.26913072931255,0.31152309787771,20.000000072025,-0.863919019636221,0.397875337973782,"vSGB14645","BAL",0.989610587636019,0.989610587636019
"139","molysis",-0.208215905478931,0.31152309787771,20.0000000722223,-0.668380312398753,0.511531798673102,"vSGB14645","BAL",0.989610587636019,0.989610587636019
"140","qiaamp",-0.357801116600181,0.31152309787771,20.0000000725574,-1.14855405277408,0.264291923981731,"vSGB14645","BAL",0.989610587636019,0.989610587636019
"141","lypma",-0.0391815048662661,0.250171725685872,20.0000000693032,-0.156618437830438,0.877115774376058,"vSGB26640","BAL",0.989610587636019,0.989610587636019
"142","benzonase",-0.305058827000037,0.250171725685872,20.0000000693032,-1.21939770037436,0.236879547440794,"vSGB26640","BAL",0.989610587636019,0.989610587636019
"143","host_zero",-0.26913072931255,0.250171725685872,20.0000000691046,-1.07578395829785,0.294830770576594,"vSGB26640","BAL",0.989610587636019,0.989610587636019
"144","molysis",-0.432907562929859,0.250171725685872,20.0000000680572,-1.7304416066324,0.0989530969401204,"vSGB26640","BAL",0.989610587636019,0.989610587636019
"145","qiaamp",-0.357801116600181,0.250171725685872,20.0000000695442,-1.43022204295562,0.168091163945243,"vSGB26640","BAL",0.989610587636019,0.989610587636019
"146","lypma",-0.0391815048662659,0.382511424313307,23.9999999998954,-0.102432247446218,0.919264648344505,"vSGB20534","BAL",0.989610587636019,0.989610587636019
"147","benzonase",-0.305058827000037,0.382511424313307,23.9999999998954,-0.797515597207809,0.43297176316121,"vSGB20534","BAL",0.989610587636019,0.989610587636019
"148","host_zero",-0.26913072931255,0.382511424313307,23.9999999998968,-0.703588735410189,0.488459332176814,"vSGB20534","BAL",0.989610587636019,0.989610587636019
"149","molysis",-0.00556136809183288,0.382511424313307,23.9999999998968,-0.0145390901770235,0.988520082703789,"vSGB20534","BAL",0.99303387303577,0.99303387303577
"150","qiaamp",-0.357801116600181,0.382511424313307,23.9999999996323,-0.935399817776719,0.358899570648263,"vSGB20534","BAL",0.989610587636019,0.989610587636019
"151","lypma",-0.0391815048662659,0.545628021265714,20.0000000433907,-0.0718099205670835,0.94346643936987,"vSGB62701","BAL",0.989610587636019,0.989610587636019
"152","benzonase",-0.305058827000037,0.545628021265715,20.0000000433907,-0.559096701618037,0.582302868211204,"vSGB62701","BAL",0.989610587636019,0.989610587636019
"153","host_zero",0.566088692024096,0.545628021265714,20.0000000434249,1.0374993034832,0.31188493775679,"vSGB62701","BAL",0.989610587636019,0.989610587636019
"154","molysis",0.207825718311075,0.545628021265714,20.0000000434249,0.380892678182058,0.707298683897155,"vSGB62701","BAL",0.989610587636019,0.989610587636019
"155","qiaamp",0.378496802694933,0.545628021265714,20.0000000431751,0.693690184417067,0.495855090675659,"vSGB62701","BAL",0.989610587636019,0.989610587636019
