"","feature","metadata","value","coef","stderr","N","N.not.0","pval","qval"
"49","PWY.5989","log10.Final_reads","log10.Final_reads",0.48381028346707,0.15710426855635,24,3,0.00679577814288995,0.106513420688561
"50","GLYOXYLATE.BYPASS","molysis","molysis",-1.06491141924296,0.34793058119539,24,4,0.00707545616286831,0.108679006661657
"51","FASYN.ELONG.PWY","log10.Final_reads","log10.Final_reads",0.680310227081783,0.225677976309929,24,6,0.00780911438414938,0.117596075431897
"52","UNMAPPED","log10.Final_reads","log10.Final_reads",-0.408401192704297,0.14020520584831,24,24,0.00969416455443486,0.135365788687381
"53","GLYOXYLATE.BYPASS","qiaamp","qiaamp",-0.975825793665797,0.334610061945288,24,4,0.00962397729261041,0.135365788687381
"54","PWY.4981","log10.Final_reads","log10.Final_reads",1.03323337614383,0.352644016494873,24,7,0.00934908433989728,0.135365788687381
"55","UDPNACETYLGALSYN.PWY","log10.Final_reads","log10.Final_reads",0.948751437283972,0.32375525795818,24,4,0.00933921717866624,0.135365788687381
"56","PWY.6609","log10.Final_reads","log10.Final_reads",1.17246413334467,0.406070873563905,24,12,0.0102333997962044,0.136618631503221
"57","PWY.6703","molysis","molysis",-1.06549491818018,0.369876668266944,24,5,0.0103787607085198,0.136618631503221
"58","PWY.7254","log10.Final_reads","log10.Final_reads",0.326044715075837,0.112494325090241,24,3,0.00999807341679712,0.136618631503221
"59","TCA.GLYOX.BYPASS","benzonase","benzonase",-0.85224983568995,0.296394176640719,24,3,0.010495441743086,0.136618631503221
"60","PWY.7357","log10.Final_reads","log10.Final_reads",0.868425693362906,0.305427024825362,24,7,0.0112316410255377,0.143765005126883
"61","PWY0.1296","log10.Final_reads","log10.Final_reads",0.705943076541694,0.250307466927591,24,6,0.0117903053311514,0.146047653134263
"62","TCA.GLYOX.BYPASS","molysis","molysis",-0.842933221460835,0.298082668825664,24,3,0.011604203999629,0.146047653134263
"63","PWY.6703","benzonase","benzonase",-1.02278937181719,0.367781498271913,24,5,0.0128078245839226,0.156133480642104
"64","PWY.6969","benzonase","benzonase",-0.883921604172004,0.319636891369412,24,4,0.0132337457649374,0.158804949179249
"65","TCA.GLYOX.BYPASS","host_zero","host_zero",-0.829076739875353,0.302111018424441,24,3,0.0138328783724542,0.163440778308382
"66","PWY.6969","molysis","molysis",-0.879702031879085,0.321457792168525,24,4,0.0140570948966733,0.163573467888561
"67","TCA.GLYOX.BYPASS","qiaamp","qiaamp",-0.770042140209028,0.286670576463527,24,3,0.0156196804229894,0.179043500967998
"68","PWY.5154","log10.Final_reads","log10.Final_reads",0.237654758497626,0.0898672046073219,24,3,0.0170338045353159,0.188644810627466
"69","PWY.7199","log10.Final_reads","log10.Final_reads",0.500535535390354,0.188776989892995,24,7,0.0167894458205122,0.188644810627466
"70","VALSYN.PWY","molysis","molysis",-1.16307643640302,0.440559661602573,24,15,0.0171941884686493,0.188644810627466
"71","PWY.6969","qiaamp","qiaamp",-0.805690913789288,0.30915078341418,24,4,0.0184441851692547,0.199508932535037
"72","PWY.6936","log10.Final_reads","log10.Final_reads",1.18277192613091,0.457889892659686,24,8,0.0193442685350773,0.206338864374158
"73","PWY.7197","log10.Final_reads","log10.Final_reads",0.83063612205598,0.323536610240861,24,10,0.0199822947376493,0.207383815655603
"74","SALVADEHYPOX.PWY","log10.Final_reads","log10.Final_reads",0.359613874669079,0.139850696485904,24,3,0.0198161564609508,0.207383815655603
"75","PWY.6703","qiaamp","qiaamp",-0.898572956780439,0.355715943265751,24,5,0.0217526057121117,0.222746682492024
"76","GLYOXYLATE.BYPASS","host_zero","host_zero",-0.881434230147277,0.352632585584582,24,4,0.0229674248329093,0.232091871995715
"77","PWY.5189","log10.Final_reads","log10.Final_reads",0.377649591382765,0.154605227540293,24,4,0.0257948868021173,0.257278870961377
"78","HOMOSER.METSYN.PWY","host_zero","host_zero",-0.812535351706386,0.337727964496347,24,5,0.027793426438612,0.273658352626334
"79","PWY.5083","benzonase","benzonase",-0.963797363174164,0.401819780571453,24,5,0.0282073143716096,0.274217942245522
"80","PWY.5083","molysis","molysis",-0.957397337491633,0.404108859145604,24,5,0.0299334539450738,0.287361157872708
"81","ARO.PWY","molysis","molysis",-0.797105750030416,0.33738769253005,24,4,0.0303325225952345,0.287597251273335
"82","COMPLETE.ARO.PWY","molysis","molysis",-0.796179406253188,0.338700636102875,24,4,0.0310669423182538,0.290968435370962
"83","ARO.PWY","benzonase","benzonase",-0.773691472197217,0.335476556654966,24,4,0.0339607562831454,0.296384782107451
"84","HOMOSER.METSYN.PWY","qiaamp","qiaamp",-0.743914443724003,0.320467193732081,24,5,0.0329506205405036,0.296384782107451
