"","value","Estimate","Std. Error","df","t value","Pr(>|t|)","feature","metadata","qval","p_bh"
"457","Sputum",2.6481202229567,1.54419475866038,13.9927549562534,1.71488745710677,0.108416875999048,"HEXITOLDEGSUPER.PWY","sample_type",0.0498073839029546,0.178009129891609
"458","lypma",1.99319289518277,0.773591124852144,69.5238321398978,2.57654571148774,0.0121052663503608,"HEXITOLDEGSUPER.PWY","lypma",0.00901356917191211,0.0322140510056928
"459","benzonase",1.95141835581069,0.776179132921995,69.8473993737412,2.51413400984436,0.0142397060387894,"HEXITOLDEGSUPER.PWY","benzonase",0.0103638815151547,0.037040000623341
"460","host_zero",2.83773093835316,0.776179132921995,69.8473993708454,3.65602580382479,0.000492341724974976,"HEXITOLDEGSUPER.PWY","host_zero",0.000618775033933081,0.00221147140760679
"461","molysis",2.74134940342948,0.775414137561117,69.7463126004612,3.53533585556197,0.000728228399219772,"HEXITOLDEGSUPER.PWY","molysis",0.000862624935651387,0.00308297891166694
"462","qiaamp",2.00039486055828,0.773288586054936,69.5104320470278,2.58686717563443,0.0117804804333382,"HEXITOLDEGSUPER.PWY","qiaamp",0.00886764929898844,0.0316925405874053
"463","Nasal",3.50387433288601,0.737012544614078,18.3977409469752,4.75415833623394,0.000149837815353966,"HISDEG.PWY","sample_type",0.000211721159836855,0.000756680967537529
"464","Sputum",0.773395909446454,0.820515398168194,15.9911567966522,0.942573303527351,0.359922501042776,"HISDEG.PWY","sample_type",0.127827610478753,0.456849565955552
"465","lypma",0.104849120458327,0.587681941206547,73.6442064963885,0.178411336314104,0.858889831433347,"HISDEG.PWY","lypma",0.25171236839077,0.899607571590187
"466","benzonase",0.332931788256281,0.589087082102428,74.0792575924309,0.565165657797249,0.573668765561923,"HISDEG.PWY","benzonase",0.183333328494715,0.65522426050449
"467","host_zero",0.391449198690343,0.589087082102428,74.0792575931723,0.664501413429872,0.508432682200827,"HISDEG.PWY","host_zero",0.167798312332127,0.599702880073381
"468","molysis",0.337023263750489,0.588681016313286,73.9450231225126,0.572505744895858,0.568716052476284,"HISDEG.PWY","molysis",0.182162537441092,0.6510399111087
"469","qiaamp",0.124164075041805,0.587482925180389,73.6131784655785,0.211349249007842,0.833198778173718,"HISDEG.PWY","qiaamp",0.246225928689504,0.879999307094142
"470","Nasal",5.16226004012027,0.49109069791769,86.999999999637,10.5118261494448,3.67567298036284e-17,"HISTSYN.PWY","sample_type",3.63561375558969e-14,1.29935039855827e-13
"471","Sputum",2.53994372485965,0.505900769213036,87.0000000004075,5.02063621846376,2.70990284735598e-06,"HISTSYN.PWY","sample_type",8.09779167020416e-06,2.89411074483487e-05
"472","lypma",0.140602529195,0.672910928536943,86.9999999998029,0.208946716767851,0.834978285692084,"HISTSYN.PWY","lypma",0.246468217092871,0.880865233880222
"473","benzonase",-0.7400119439634,0.672910928536943,86.9999999998029,-1.09971752958798,0.274488961030558,"HISTSYN.PWY","benzonase",0.103230969713931,0.368942386784419
"474","host_zero",1.06799241210321,0.672910928536943,86.9999999998029,1.58712300069975,0.116112812392323,"HISTSYN.PWY","host_zero",0.0527306519637621,0.188456745549524
"475","molysis",0.286272478648913,0.672910928536943,86.9999999998029,0.425424029405099,0.671578086128614,"HISTSYN.PWY","molysis",0.207454477867276,0.741432056926026
"476","qiaamp",0.175616195316773,0.672910928536943,86.9999999998029,0.260979853156199,0.794724821110152,"HISTSYN.PWY","qiaamp",0.237409705123472,0.848490559536209
"477","Nasal",-1.72352647343562,0.706261338936366,18.3985270344226,-2.44035228663551,0.024993848922732,"HOMOSER.METSYN.PWY","sample_type",0.0156762549912562,0.0560261610284449
"478","Sputum",0.149869314084035,0.745394249548241,13.0363742558856,0.201060464545931,0.843754385747914,"HOMOSER.METSYN.PWY","sample_type",0.248011515865665,0.886380907464747
"479","lypma",3.48468491314876,0.867126252454853,74.7709639616336,4.01865922440191,0.000138230010637371,"HOMOSER.METSYN.PWY","lypma",0.000197577333124188,0.000706131629484257
"480","benzonase",3.00323096150299,0.867593169066169,75.3582993434586,3.46156593733386,0.000888086060265515,"HOMOSER.METSYN.PWY","benzonase",0.0010249793206805,0.00366322546445577
"481","host_zero",3.34889237397736,0.867593169066169,75.3582993425393,3.85998010747586,0.000237644353716278,"HOMOSER.METSYN.PWY","host_zero",0.00032023759265915,0.00114451333840196
"482","molysis",3.72289237383768,0.867470328742772,75.1979227326007,4.29166537515269,5.21786561672785e-05,"HOMOSER.METSYN.PWY","molysis",8.53057660543906e-05,0.000304878594299718
"483","qiaamp",1.87851781678431,0.867025106474213,74.6603203768546,2.16662447575868,0.0334545942090911,"HOMOSER.METSYN.PWY","qiaamp",0.0197068065388164,0.0704311531750393
"484","Nasal",3.3474253421818,0.5582720567412,18.4864279864471,5.99604673341832,1.0157653820066e-05,"HSERMETANA.PWY","sample_type",2.65091052731598e-05,9.47422328599819e-05
"485","Sputum",0.0255641296079954,0.590611534808033,13.2250054758591,0.0432841692065912,0.966121719634012,"HSERMETANA.PWY","sample_type",0.272373833585584,0.97345062764751
"486","lypma",1.69738759445749,0.676896187467539,74.8186813746313,2.50760401060596,0.0143235033615029,"HSERMETANA.PWY","lypma",0.0104172051756641,0.0372305767521417
"487","benzonase",2.84244065978039,0.677301921840786,75.4018267388182,4.19671134559185,7.32249518141596e-05,"HSERMETANA.PWY","benzonase",0.000115697941874201,0.000413498729493697
"488","host_zero",2.51497576192492,0.677301921840786,75.4018267349328,3.71322696839493,0.0003898602441866,"HSERMETANA.PWY","host_zero",0.000504067140686541,0.00180151106300605
"489","molysis",2.64696214122325,0.677194664027364,75.2413374661055,3.90871677204517,0.000201325210921658,"HSERMETANA.PWY","molysis",0.000275804810851083,0.000985712770925291
"490","qiaamp",1.379475293429,0.676809645693113,74.712296623867,2.03820276824852,0.0450693779238832,"HSERMETANA.PWY","qiaamp",0.0247794277378774,0.0885604507842841
"491","Nasal",-0.89968057711779,0.572694522285569,19.1427295548387,-1.57096068166891,0.132574259258219,"ILEUDEG.PWY","sample_type",0.0585137894688198,0.209125393341277
"492","Sputum",-0.711395574242504,0.632560184722103,16.1737382605022,-1.12462907312928,0.277160412298779,"ILEUDEG.PWY","sample_type",0.10399861136937,0.371685900144196
"493","lypma",-0.921257936095726,0.502371765644713,74.4896774966926,-1.83381710338248,0.0706754443184159,"ILEUDEG.PWY","lypma",0.0359409716491141,0.12845125741162
"494","benzonase",-0.505738329390694,0.503395805488751,74.9527897818859,-1.00465344342643,0.318296174836118,"ILEUDEG.PWY","benzonase",0.116129558241248,0.415041305070335
"495","host_zero",-0.953712116738153,0.503395805488751,74.9527897859579,-1.89455713841752,0.0620084822253708,"ILEUDEG.PWY","host_zero",0.0321618691251466,0.114944931655315
"496","molysis",-1.85302887240481,0.50310330664185,74.8114139625375,-3.68319756189547,0.000432776268047857,"ILEUDEG.PWY","molysis",0.000553764123331597,0.00197912562425508
"497","qiaamp",-0.622888955180687,0.502215453154637,74.4497647954358,-1.24028233553557,0.218765676454295,"ILEUDEG.PWY","qiaamp",0.0866565736943234,0.309706314083273
"498","Nasal",2.74465875792819,0.452037569790675,86.9999999994602,6.07174921146302,3.22769820147116e-08,"ILEUSYN.PWY","sample_type",1.68027432525213e-07,6.00521744326345e-07
"499","Sputum",0.856361894096684,0.465669896090403,86.9999999988381,1.83898916654564,0.0693282496987835,"ILEUSYN.PWY","sample_type",0.0353649703985714,0.126392657393089
"500","lypma",0.171492185596261,0.61939886483537,86.999999998593,0.276868743764718,0.782537637290855,"ILEUSYN.PWY","lypma",0.234316585373106,0.837435902329439
"501","benzonase",1.09223649757805,0.61939886483537,86.999999998593,1.76338149710422,0.0813472067553055,"ILEUSYN.PWY","benzonase",0.0397926045369502,0.142216803105838
"502","host_zero",0.756594053813199,0.61939886483537,86.9999999994361,1.22149732065508,0.22519744264846,"ILEUSYN.PWY","host_zero",0.0885306575020317,0.316404197043841
"503","molysis",0.855182865628921,0.61939886483537,86.999999998593,1.38066585875358,0.170918519035634,"ILEUSYN.PWY","molysis",0.0716533727921609,0.256085615124528
"504","qiaamp",-0.0905403758968377,0.61939886483537,86.9999999994361,-0.146174591264229,0.884121731046032,"ILEUSYN.PWY","qiaamp",0.256297231459808,0.915993645734972
"505","Nasal",-1.00576567839695,0.396915278790854,19.008945426667,-2.53395556215641,0.020230870866593,"KDO.NAGLIPASYN.PWY","sample_type",0.0131647271417498,0.0470500845482935
"506","Sputum",-1.86237353985784,0.436120094374628,15.7420829266728,-4.27032270211805,0.000605987949952089,"KDO.NAGLIPASYN.PWY","sample_type",0.000741811393941726,0.00265119728104039
"507","lypma",-0.741374332709694,0.367451085761206,74.5528328806404,-2.01761366733718,0.0472309979228843,"KDO.NAGLIPASYN.PWY","lypma",0.025696508328409,0.0918380515167195
"508","benzonase",-1.67296398801538,0.368120964582187,75.0420154552641,-4.54460394537478,2.06790499508404e-05,"KDO.NAGLIPASYN.PWY","benzonase",4.850652764413e-05,0.000173359933876845
"509","host_zero",-2.305208803313,0.368120964582187,75.0420154571906,-6.26209595514178,2.16021604539205e-08,"KDO.NAGLIPASYN.PWY","host_zero",1.19367206030634e-07,4.26612498349771e-07
"510","molysis",-2.28159541911857,0.367931194780879,74.893942501499,-6.20114698477082,2.80775761777142e-08,"KDO.NAGLIPASYN.PWY","molysis",1.49309534711044e-07,5.33624902087204e-07
"511","qiaamp",-1.82633016110119,0.367343922501687,74.5056067952195,-4.97171737227475,4.12341289881651e-06,"KDO.NAGLIPASYN.PWY","qiaamp",1.16861718979444e-05,4.17658011384423e-05
"512","Nasal",-1.64570391702491,0.505291616739058,20.2483948667719,-3.25693888935976,0.00390132295002314,"KETOGLUCONMET.PWY","sample_type",0.00370682467341304,0.0132480082885032
"513","Sputum",3.38720051707261,0.543934773344663,15.5814801233191,6.22721819427844,1.36382752503937e-05,"KETOGLUCONMET.PWY","sample_type",3.38935649955831e-05,0.00012113392716116
"514","lypma",-0.834565380913307,0.552031050870775,75.8146536805349,-1.51180876437451,0.134739818908275,"KETOGLUCONMET.PWY","lypma",0.0592628606664825,0.211802536802227
"515","benzonase",-1.40268190340082,0.552635938410041,76.3295919245538,-2.53816627893654,0.0131806243622601,"KETOGLUCONMET.PWY","benzonase",0.00968246256681651,0.0346046429598732
"516","host_zero",-1.89819716792132,0.552635938410041,76.3295919273548,-3.43480587488125,0.00096184515185598,"KETOGLUCONMET.PWY","host_zero",0.00110111401377837,0.00393532709700334
"517","molysis",-1.70934096543979,0.552470575911903,76.1805623829268,-3.09399457630546,0.00276104436718776,"KETOGLUCONMET.PWY","molysis",0.00273642605026844,0.00977985154109091
"518","qiaamp",-1.38102462817907,0.551916801220067,75.7420689742853,-2.50223335315428,0.0144977597602154,"KETOGLUCONMET.PWY","qiaamp",0.0105207309676174,0.0376005728190472
"519","Nasal",-0.159458358670156,1.17431555258767,15.9833543505232,-0.135788339274551,0.893684092891379,"LACTOSECAT.PWY","sample_type",0.257935307977391,0.921848050297935
"520","Sputum",2.28104733558557,1.32666383903862,14.648151035573,1.7193860784195,0.106595923296877,"LACTOSECAT.PWY","sample_type",0.0491305640474185,0.175590209158649
"521","lypma",0.725491516238121,0.727768182010933,70.7391164270719,0.996871715706887,0.322224617746072,"LACTOSECAT.PWY","lypma",0.117216940518871,0.418927555620583
"522","benzonase",2.96205180359722,0.730055210644218,71.091938151422,4.05729835279641,0.000125720897863015,"LACTOSECAT.PWY","benzonase",0.000183679072352068,0.000656459931973056
"523","host_zero",2.81164320353054,0.730055210644218,71.0919381499817,3.8512747563975,0.000254531519802275,"LACTOSECAT.PWY","host_zero",0.000341265883907622,0.00121966741265612
"524","molysis",2.95991375232968,0.729381791536433,70.9818168761293,4.05811303034404,0.000125523880226924,"LACTOSECAT.PWY","molysis",0.000183662517067685,0.000656400764204401
"525","qiaamp",2.60887069597219,0.727490031592754,70.722635134023,3.58612569612862,0.00061374719468095,"LACTOSECAT.PWY","qiaamp",0.000750381071829779,0.00268182488652306
"526","Nasal",-0.954084464072918,0.547165976997529,20.1091017373237,-1.74368382571643,0.0964837794805072,"LEU.DEG2.PWY","sample_type",0.0453359874400744,0.162028579792681
"527","Sputum",-0.740079954637953,0.589530175344757,15.5180970947414,-1.25537247386048,0.227918877543926,"LEU.DEG2.PWY","sample_type",0.0892811523502331,0.319086428561497
"528","lypma",-0.161900893101732,0.594207406290717,75.7137373821681,-0.272465289708155,0.786005973322764,"LEU.DEG2.PWY","lypma",0.235160226257855,0.840451033180874
"529","benzonase",-0.501241654073179,0.594875030432183,76.230614370642,-0.842599921716367,0.402088174993597,"LEU.DEG2.PWY","benzonase",0.139359778395082,0.498064964470546
"530","host_zero",-1.02963244266756,0.594875030432183,76.2306143727462,-1.73083822650872,0.0875266342316383,"LEU.DEG2.PWY","host_zero",0.0421117979239901,0.15050548571727
"531","molysis",-1.32011518344946,0.594692220360052,76.0806794520648,-2.21982924654742,0.0294087570576607,"LEU.DEG2.PWY","molysis",0.0178321858227098,0.0637313513303749
"532","qiaamp",-0.971074806449529,0.594082135798368,75.6419258886387,-1.6345800486738,0.10629239637885,"LEU.DEG2.PWY","qiaamp",0.0490592494203555,0.175335334204029
"533","Nasal",-1.07949020975944,0.374048387215529,19.655443323208,-2.88596408019647,0.00924511365537775,"LIPASYN.PWY","sample_type",0.0072401868794078,0.0258760702864294
"534","Sputum",-1.90140642286001,0.402731147741894,15.1051554541724,-4.7212797756547,0.000268052800105488,"LIPASYN.PWY","sample_type",0.000357802204793801,0.00127876740671106
"535","lypma",-0.843983572950182,0.408121114221494,75.4304913789643,-2.06797331365742,0.0420714612067059,"LIPASYN.PWY","lypma",0.0233494977122944,0.0834499515025737
"536","benzonase",-0.946838564931896,0.408570758273478,75.9600935910041,-2.31744084900498,0.0231751555199688,"LIPASYN.PWY","benzonase",0.0147128252249053,0.0525829106309947
"537","host_zero",-1.45352688382421,0.408570758273478,75.9600935890426,-3.55758911863019,0.000648817359902994,"LIPASYN.PWY","host_zero",0.000785491115133531,0.00280730644707109
"538","molysis",-1.78336347884926,0.408447792507607,75.80671950272,-4.36619688381851,3.94924144303016e-05,"LIPASYN.PWY","molysis",7.2826543558539e-05,0.000260278469496164
"539","qiaamp",-1.3080836397254,0.408036307325901,75.3560907679683,-3.20580207260974,0.00197656885024805,"LIPASYN.PWY","qiaamp",0.0020493367654833,0.00732422837524149
"540","Nasal",-1.00861750743616,0.46216115375977,18.643931420422,-2.18239352059527,0.0420908807720195,"LPSSYN.PWY","sample_type",0.0233494977122944,0.0834499515025737
"541","Sputum",-1.65787300266483,0.514004869803394,16.1509090217789,-3.2254032988033,0.00523625965196727,"LPSSYN.PWY","sample_type",0.0047471974469509,0.0169662491931295
"542","lypma",-0.742518853008305,0.373454534104238,73.8742188951577,-1.98824431142415,0.0504899555785773,"LPSSYN.PWY","lypma",0.0271658409870341,0.097089373862675
"543","benzonase",-1.73630785530083,0.374329944644081,74.3104919156054,-4.63844231578037,1.47351478710252e-05,"LPSSYN.PWY","benzonase",3.61959579238375e-05,0.000129362565762732
"544","host_zero",-2.36855267059846,0.374329944644081,74.3104919156369,-6.32744642657566,1.69163516931062e-08,"LPSSYN.PWY","host_zero",9.56113673230433e-08,3.41710304200746e-07
"545","molysis",-2.27611183517836,0.374077325845437,74.1760459581619,-6.08460250840975,4.69914045727609e-08,"LPSSYN.PWY","molysis",2.3713913261589e-07,8.47523546758724e-07
"546","qiaamp",-1.60924176145584,0.373329321876482,73.8423000216714,-4.31051532027335,4.95930437853837e-05,"LPSSYN.PWY","qiaamp",8.16182284678519e-05,0.000291699517107041
"547","Nasal",-0.97029690114122,0.377002299854615,18.304374935863,-2.5737161325419,0.018958770138789,"MANNOSYL.CHITO.DOLICHOL.BIOSYNTHESIS","sample_type",0.0124847859412762,0.0446200082827024
"548","Sputum",-2.33144122664861,0.421109376134984,16.1090728356607,-5.53642677835149,4.40301343023213e-05,"MANNOSYL.CHITO.DOLICHOL.BIOSYNTHESIS","sample_type",7.2826543558539e-05,0.000260278469496164
"549","lypma",-0.782692455084121,0.286952088998986,73.4297821717253,-2.72760675071052,0.00797576932930239,"MANNOSYL.CHITO.DOLICHOL.BIOSYNTHESIS","lypma",0.00638838134183885,0.0228317593690976
"550","benzonase",-1.29801175526608,0.287683588439052,73.8440683407344,-4.51194231241689,2.37656957605722e-05,"MANNOSYL.CHITO.DOLICHOL.BIOSYNTHESIS","benzonase",4.850652764413e-05,0.000173359933876845
"551","host_zero",-1.93025657056371,0.287683588439052,73.8440683400019,-6.70965132573996,3.42921506695998e-09,"MANNOSYL.CHITO.DOLICHOL.BIOSYNTHESIS","host_zero",2.08088457499292e-08,7.43697868816168e-08
"552","molysis",-2.01834277333793,0.287471223470384,73.7157909241792,-7.02102544029371,9.13115646972198e-10,"MANNOSYL.CHITO.DOLICHOL.BIOSYNTHESIS","molysis",1.03811963246098e-08,3.71018828970887e-08
"553","qiaamp",-1.46924010623767,0.286851832391368,73.4026824769826,-5.12194778045937,2.3546027676747e-06,"MANNOSYL.CHITO.DOLICHOL.BIOSYNTHESIS","qiaamp",7.12214431706046e-06,2.54541919991745e-05
"554","Nasal",-0.72102996890864,0.661800237343544,87.0000000007476,-1.08949790015616,0.278943003895882,"MET.SAM.PWY","sample_type",0.104548295166572,0.373650442884404
"555","Sputum",0.628734988881689,0.68175848281611,87.0000000004589,0.922225399065958,0.358961495363076,"MET.SAM.PWY","sample_type",0.127623782530055,0.45612109493475
"556","lypma",4.22037614199755,0.906823554396573,87.0000000002838,4.65402130495597,1.15719526636668e-05,"MET.SAM.PWY","lypma",2.94237430426289e-05,0.000105159004282936
"557","benzonase",3.13695422129069,0.906823554396573,87.0000000002838,3.45927739313974,0.000840994151513098,"MET.SAM.PWY","benzonase",0.000977471914210293,0.00349343634030411
"558","host_zero",4.17158632470657,0.906823554396573,86.9999999996051,4.60021831643143,1.42509083768952e-05,"MET.SAM.PWY","host_zero",3.52389880720388e-05,0.000125942402780812
"559","molysis",3.92650475067385,0.906823554396573,87.0000000002838,4.32995452272594,3.97597182645299e-05,"MET.SAM.PWY","molysis",7.2826543558539e-05,0.000260278469496164
"560","qiaamp",2.6632954202106,0.906823554396573,86.9999999996051,2.93694998028898,0.00424100490068221,"MET.SAM.PWY","qiaamp",0.0039988412020264,0.014291660937952
"561","Nasal",-3.83279980420723,0.99317150073881,17.258059675641,-3.85915202093098,0.00122850430871375,"METHGLYUT.PWY","sample_type",0.00134862984127979,0.0048199364387382
"562","Sputum",0.542532949317621,1.11878890501896,15.664160468572,0.484928789411283,0.634438575781744,"METHGLYUT.PWY","sample_type",0.198422563890075,0.709152442492348
"563","lypma",-0.00766797436138857,0.65428563252482,72.1249502022298,-0.0117196129338782,0.990681673054904,"METHGLYUT.PWY","lypma",0.277587749303041,0.992084904886427
"564","benzonase",0.93663224744404,0.656237788401384,72.4867798959754,1.42727569792301,0.157794207533701,"METHGLYUT.PWY","benzonase",0.0672826569268463,0.240464892508299
"565","host_zero",0.935000360904689,0.656237788401384,72.4867798972807,1.42478896739912,0.158509625848061,"METHGLYUT.PWY","host_zero",0.0674621828238167,0.241106509196599
"566","molysis",1.00461589033427,0.655664897656138,72.3740132595266,1.53220935561071,0.129830576760576,"METHGLYUT.PWY","molysis",0.0574566539835017,0.205347243332723
"567","qiaamp",0.940539862957445,0.654040626647674,72.1064111330434,1.43804501530469,0.154747355831388,"METHGLYUT.PWY","qiaamp",0.0662027880043948,0.236605494318321
"568","Nasal",-0.684326653980173,0.662572937520911,86.9999999982199,-1.03283218379044,0.304545028232719,"METSYN.PWY","sample_type",0.111606503259071,0.398876129975051
"569","Sputum",0.688367849515669,0.682554485704698,86.9999999980893,1.00851706923436,0.316003036472817,"METSYN.PWY","sample_type",0.115378030910496,0.412355383511041
"570","lypma",4.2274255543378,0.907882337216199,86.9999999975792,4.65635840796306,1.14674195909383e-05,"METSYN.PWY","lypma",2.93086362319971e-05,0.000104747618227305
"571","benzonase",3.18623965164718,0.907882337216199,86.9999999975792,3.50952928704067,0.000713367843601242,"METSYN.PWY","benzonase",0.000853591602417605,0.00305069422488035
"572","host_zero",4.26643962695838,0.907882337216199,86.9999999982565,4.69933101688087,9.70104093667357e-06,"METSYN.PWY","host_zero",2.54517623304236e-05,9.09633414088623e-05
"573","molysis",4.0199277415518,0.907882337216199,86.9999999975792,4.42780697097593,2.75307060500779e-05,"METSYN.PWY","molysis",5.51228003608134e-05,0.000197006165763209
"574","qiaamp",2.75368636044359,0.907882337216199,86.9999999982565,3.03308727085395,0.00319029821296995,"METSYN.PWY","qiaamp",0.00310880953382204,0.0111107317178643
"575","Nasal",-0.183869742962458,0.613685021149756,14.8535157494322,-0.299615823469135,0.768622059168049,"NAD.BIOSYNTHESIS.II","sample_type",0.231077584189195,0.825859872084819
"576","Sputum",4.78941268849703,0.657339390533129,11.0006905765562,7.28605764004592,1.56986655023259e-05,"NAD.BIOSYNTHESIS.II","sample_type",3.83396889172856e-05,0.000137024154446227
"577","lypma",1.05068433888298,0.692551929266796,71.5513188318796,1.51711993640006,0.133642442016972,"NAD.BIOSYNTHESIS.II","lypma",0.058958939962904,0.210716339219446
"578","benzonase",-0.389350254293067,0.693205485674744,72.2376527814672,-0.561666435622744,0.576081807800991,"NAD.BIOSYNTHESIS.II","benzonase",0.183926208990697,0.657343186112493
"579","host_zero",-0.260885458569984,0.693205485674744,72.2376527759898,-0.376346500368569,0.707762429835499,"NAD.BIOSYNTHESIS.II","host_zero",0.216264720330783,0.772919428318964
"580","molysis",-0.288178933257747,0.69302847705076,72.0412776392129,-0.41582552925403,0.678773755921722,"NAD.BIOSYNTHESIS.II","molysis",0.20918098556604,0.747602510162578
"581","qiaamp",1.23007322920949,0.692423905464353,71.4469568704846,1.77647423709985,0.0799119447983178,"NAD.BIOSYNTHESIS.II","qiaamp",0.0391874202187448,0.140053904244945
"582","Nasal",-3.53651936674801,0.847945362528981,18.2311853383836,-4.17069250334764,0.000560713411478913,"NADSYN.PWY","sample_type",0.000694120764946184,0.00248075332863324
"583","Sputum",-3.96036375614368,0.95588169417227,16.6143825626033,-4.14315263100953,0.000710677020488222,"NADSYN.PWY","sample_type",0.00085203845548402,0.00304514335445559
"584","lypma",-0.567771669671951,0.550551252105254,72.9162606487681,-1.03127850041363,0.305818834081103,"NADSYN.PWY","lypma",0.111974737929553,0.400192182498832
"585","benzonase",-0.0659033758014768,0.552215427791978,73.2548533296124,-0.119343597597391,0.905329830381381,"NADSYN.PWY","benzonase",0.260460476197341,0.930872876788302
"586","host_zero",-0.407849743500255,0.552215427791978,73.2548533302037,-0.738569990938199,0.46252792465269,"NADSYN.PWY","host_zero",0.15560784908076,0.556134766546686
"587","molysis",0.0283098506656537,0.551726632566632,73.1493117763694,0.051311372325741,0.959217267343142,"NADSYN.PWY","molysis",0.271152690289096,0.969086321822809
"588","qiaamp",-0.179797454808307,0.550344006635486,72.8992932174415,-0.32670012326925,0.744830866946142,"NADSYN.PWY","qiaamp",0.225432480856737,0.805684551607899
"589","Nasal",-1.08486927018633,0.890793662517307,19.2901626106965,-1.21786819533559,0.237961787979101,"NAGLIPASYN.PWY","sample_type",0.0925830892793984,0.330887388051016
"590","Sputum",-1.21178857398159,0.958408197834488,14.7652749063963,-1.26437626130454,0.225689835575417,"NAGLIPASYN.PWY","sample_type",0.0886423918565082,0.316803530107752
"591","lypma",3.21576663043612,0.976690026905652,75.1967897013358,3.29251506808594,0.00151465539829628,"NAGLIPASYN.PWY","lypma",0.00161961942323576,0.00578843981943499
"592","benzonase",0.579667887888475,0.977743930022235,75.7371986338922,0.592862681208661,0.555039221430418,"NAGLIPASYN.PWY","benzonase",0.17882415021293,0.639108680050986
"593","host_zero",2.44091376322447,0.977743930022235,75.7371986296032,2.496475496574,0.0147167462252775,"NAGLIPASYN.PWY","host_zero",0.0106406112249461,0.0380290189373946
"594","molysis",1.68344351975596,0.977456101162568,75.5809714650839,1.72227020502886,0.0891106207901708,"NAGLIPASYN.PWY","molysis",0.0427861412844774,0.152915555579249
"595","qiaamp",-0.508421454234942,0.976490176721006,75.1199862150685,-0.520662128872806,0.604133488660366,"NAGLIPASYN.PWY","qiaamp",0.190484334016748,0.680781601024671
"596","Nasal",-0.945472231346346,0.5936581976636,20.5966088297751,-1.59262052653757,0.126477192752326,"NONMEVIPP.PWY","sample_type",0.0561736795742299,0.200761956165008
"597","Sputum",-0.143467703959533,0.634450111242053,15.4439653753037,-0.226129212395705,0.824066430615036,"NONMEVIPP.PWY","sample_type",0.244330145207869,0.873223870570789
"598","lypma",-1.3795485153002,0.679400191932069,76.1202374168579,-2.03053889545874,0.0457947766951787,"NONMEVIPP.PWY","lypma",0.0251223979658409,0.0897862094384119
"599","benzonase",-1.41529752355626,0.679996214677461,76.6368712838323,-2.08133147362824,0.0407433416911668,"NONMEVIPP.PWY","benzonase",0.0229364265561782,0.0819736555937819
"600","host_zero",-1.49558052536361,0.679996214677461,76.6368712842716,-2.19939536880069,0.0308649205114077,"NONMEVIPP.PWY","host_zero",0.0184693714679536,0.0660086213534356
"601","molysis",-1.22296680954071,0.679835484537349,76.4902887097616,-1.79891582207272,0.0759765065941737,"NONMEVIPP.PWY","molysis",0.0379522080152916,0.135639316841667
"602","qiaamp",-1.0624095821449,0.679281539660986,76.0386546150979,-1.56401951196131,0.121965529709642,"NONMEVIPP.PWY","qiaamp",0.0546607574125443,0.195354847088167
"603","Nasal",2.26880411194008,0.502513210285628,19.7806300197374,4.51491436543627,0.000216553961409749,"NONOXIPENT.PWY","sample_type",0.000295032856457444,0.00105443285617557
"604","Sputum",0.0757728913275094,0.534923970555998,14.5665931942383,0.14165170285555,0.88929560543151,"NONOXIPENT.PWY","sample_type",0.256968635931398,0.918393212153195
"605","lypma",0.706250099102433,0.588723828482557,75.6497563426207,1.19962886659913,0.234027223831949,"NONOXIPENT.PWY","lypma",0.091240317036609,0.326088386379953
"606","benzonase",0.989876579396418,0.589174365643102,76.1916149520826,1.68010802424497,0.0970322991517424,"NONOXIPENT.PWY","benzonase",0.0455720774954704,0.162872353989273
"607","host_zero",0.804797583998791,0.589174365643102,76.1916149450194,1.36597522046012,0.175965283305258,"NONOXIPENT.PWY","host_zero",0.0730985007637823,0.261250431114695
"608","molysis",0.710493090838847,0.589053795279172,76.0396202133233,1.20615994079475,0.231495321743343,"NONOXIPENT.PWY","molysis",0.0903957268461221,0.323069862756699
"609","qiaamp",0.296537387621701,0.588631636759624,75.5590783209729,0.50377412477202,0.615885800190554,"NONOXIPENT.PWY","qiaamp",0.193572794751924,0.69181960714128
"610","Nasal",0.155690997077448,0.658655826692016,19.8555119542754,0.236376861432136,0.815561623497195,"OANTIGEN.PWY","sample_type",0.242287538050793,0.865923693483593
"611","Sputum",1.00311088821549,0.681945814204475,13.1502275469351,1.47095394871756,0.164824471774499,"OANTIGEN.PWY","sample_type",0.0694919593468266,0.248360830231396
"612","lypma",3.62115863507662,0.884137384244987,75.8021575858895,4.09569677699911,0.000104375699611105,"OANTIGEN.PWY","lypma",0.000156658822168609,0.00055989089245107
"613","benzonase",1.96563417904428,0.884226698984858,76.3528595856527,2.22299799508535,0.0291744016282632,"OANTIGEN.PWY","benzonase",0.0177250891791376,0.0633485932161612
"614","host_zero",3.74999501796005,0.884226698984858,76.3528596196451,4.24098822424754,6.17836433529582e-05,"OANTIGEN.PWY","host_zero",9.93663348776377e-05,0.00035513037276863
"615","molysis",4.00055494229213,0.884204125029562,76.2129665361288,4.52446989224166,2.19063156307931e-05,"OANTIGEN.PWY","molysis",4.850652764413e-05,0.000173359933876845
"616","qiaamp",2.54274844577502,0.884115668992804,75.6708079339786,2.87603594750419,0.00522835138097254,"OANTIGEN.PWY","qiaamp",0.004744376451111,0.0169561670933376
