"","feature","metadata","value","coef","stderr","N","N.not.0","pval","qval"
"33","ANAGLYCOLYSIS.PWY","benzonase","benzonase",1.04796011377873,0.174562385911204,30,28,4.21322817571163e-06,0.000291095764867349
"34","BRANCHED.CHAIN.AA.SYN.PWY","lypma","lypma",0.449429666702363,0.0751982864977901,30,30,5.2016594421025e-06,0.00031284068710745
"35","PWY.6121","benzonase","benzonase",0.671348780007726,0.110251882672949,30,30,4.99468837910073e-06,0.00031284068710745
"36","PWY.6609","qiaamp","qiaamp",0.927593326910679,0.154544808647953,30,30,5.13709155313122e-06,0.00031284068710745
"37","PWY.6859","qiaamp","qiaamp",1.5240707299373,0.249480311044768,30,28,5.21401145179083e-06,0.00031284068710745
"38","PWY.841","benzonase","benzonase",0.667879568365139,0.109658859730681,30,30,4.95619930013813e-06,0.00031284068710745
"39","PWY0.1296","benzonase","benzonase",1.05515939222819,0.172372361150508,30,28,5.35539097435517e-06,0.000313084395423841
"40","PWY.6612","benzonase","benzonase",0.879006868953251,0.145534455079442,30,27,5.75997817690634e-06,0.000328318756083661
"41","PWY.7229","benzonase","benzonase",0.529836101153968,0.0899488320252803,30,30,5.91286721539561e-06,0.000328813103685414
"42","PWY.6936","benzonase","benzonase",0.548560738293832,0.0932079715923453,30,30,6.37002154580687e-06,0.000334285360255895
"43","PWY.922","benzonase","benzonase",1.12672130160083,0.185982275881149,30,26,6.42386356164136e-06,0.000334285360255895
"44","PWY0.162","host_zero","host_zero",1.3188734547587,0.223735073815451,30,27,6.45112098739447e-06,0.000334285360255895
"45","PWY.841","lypma","lypma",0.520205478503605,0.087086061219212,30,30,7.24541818123446e-06,0.000367101187849213
"46","PWY.6386","qiaamp","qiaamp",1.13064192777169,0.198734056980988,30,27,8.58730492924212e-06,0.000425631635623305
"47","PWY.6121","lypma","lypma",0.513468601817729,0.087562170649496,30,30,9.30461972653152e-06,0.000441969437010247
"48","PWY0.1296","lypma","lypma",0.806054394879181,0.136392446795614,30,28,9.21534098435442e-06,0.000441969437010247
"49","PWY.6123","lypma","lypma",0.500137662634407,0.0845126184820741,30,30,9.99651514248865e-06,0.00045749149853286
"50","PWY.922","lypma","lypma",0.865330750937078,0.147035749597259,30,26,1.00327083011592e-05,0.00045749149853286
"51","PWY.7219","benzonase","benzonase",0.620976372856665,0.106829784272322,30,30,1.02998787785681e-05,0.000460465168924221
"52","PWY.5667","benzonase","benzonase",0.622061037870309,0.111149620411544,30,30,1.07540580766429e-05,0.000471524084898959
"53","PEPTIDOGLYCANSYN.PWY","lypma","lypma",0.431279042895004,0.0764212124089093,30,30,1.12523369079667e-05,0.000484062795286114
"54","PWY.5100","molysis","molysis",1.70334443305135,0.305766391995174,30,28,1.14879610260974e-05,0.000485047243324114
"55","GLYCOLYSIS","benzonase","benzonase",0.775385344492655,0.13852159875772,30,29,1.2429241702342e-05,0.000497169668093681
"56","PWY.5840","lypma","lypma",1.10655595836564,0.191639643413772,30,26,1.22518673751464e-05,0.000497169668093681
"57","PWY.6123","benzonase","benzonase",0.623518399388092,0.107165839053064,30,30,1.20268637681456e-05,0.000497169668093681
"58","PWY.6609","host_zero","host_zero",0.996325399086171,0.17793288867516,30,30,1.29123763344669e-05,0.000507589966251456
"59","PWY.6385","benzonase","benzonase",0.568087805716351,0.103111001855858,30,30,1.33013507971341e-05,0.000507659675630774
"60","PWY.7229","lypma","lypma",0.404849201960211,0.0722570688199971,30,30,1.35821229006479e-05,0.000507659675630774
"61","PWY0.1319","benzonase","benzonase",0.632123700367177,0.11459582045524,30,30,1.33612649832895e-05,0.000507659675630774
"62","P125.PWY","benzonase","benzonase",0.904506464813863,0.159093893290806,30,26,1.4650216381145e-05,0.000518201268337716
"63","PWY.3001","lypma","lypma",0.488815879414248,0.0884440387248335,30,30,1.4515950201467e-05,0.000518201268337716
"64","PWY.3001","benzonase","benzonase",0.595604152008673,0.108880887864521,30,30,1.47732817727858e-05,0.000518201268337716
"65","PWY66.400","lypma","lypma",0.801581296221369,0.143019793315276,30,27,1.41283937778975e-05,0.000518201268337716
"66","PWY.5910","qiaamp","qiaamp",1.14025798767175,0.20034447199652,30,26,1.5183182023761e-05,0.000522004286950296
"67","UDPNAGSYN.PWY","qiaamp","qiaamp",0.707783620928517,0.129840201629797,30,30,1.53395996603815e-05,0.000522004286950296
"68","ANAEROFRUCAT.PWY","benzonase","benzonase",0.970438105795574,0.175613732659948,30,28,1.79845573843869e-05,0.00060301162994709
"69","PWY.7219","lypma","lypma",0.472130657791927,0.0845906378117543,30,30,1.86907821024878e-05,0.000617608452082206
"70","TRNA.CHARGING.PWY","lypma","lypma",0.95918601203527,0.175027848085424,30,28,2.05815072631884e-05,0.00067036909371528
"71","PWY.1042","benzonase","benzonase",0.850927503093602,0.1550869482149,30,27,2.18666306657364e-05,0.000682957779696974
"72","PWY.5103","qiaamp","qiaamp",0.702257046543726,0.131992188243166,30,30,2.15407868638464e-05,0.000682957779696974
"73","PWY.5686","lypma","lypma",0.776606328007664,0.142583216557615,30,28,2.17402901599747e-05,0.000682957779696974
"74","PWY.6936","lypma","lypma",0.403009485670229,0.0746347953291537,30,30,2.30489996323284e-05,0.000710158367050117
"75","ILEUSYN.PWY","benzonase","benzonase",0.497476914461513,0.0949012940403745,30,30,2.56413952810872e-05,0.00073415523266897
"76","LACTOSECAT.PWY","qiaamp","qiaamp",1.62666329423495,0.308871348513823,30,27,2.5439629693407e-05,0.00073415523266897
"77","PEPTIDOGLYCANSYN.PWY","qiaamp","qiaamp",0.706152575758898,0.134926345068951,30,30,2.63872507389561e-05,0.00073415523266897
"78","PWY.5667","lypma","lypma",0.476373092702081,0.0906809595705955,30,30,2.49409635538339e-05,0.00073415523266897
"79","PWY.6126","benzonase","benzonase",0.48626253864343,0.0919010770447425,30,30,2.45753838978847e-05,0.00073415523266897
"80","PWY.6386","host_zero","host_zero",1.1933292812406,0.228086016378517,30,27,2.63839984592163e-05,0.00073415523266897
"81","PWY.6859","host_zero","host_zero",1.54671013413471,0.287553526009781,30,28,2.6725826452423e-05,0.00073415523266897
"82","PWY0.1319","lypma","lypma",0.490687544150377,0.0928444733219998,30,30,2.64697596465961e-05,0.00073415523266897
"83","VALSYN.PWY","benzonase","benzonase",0.497476914461513,0.0949012940403745,30,30,2.56413952810872e-05,0.00073415523266897
"84","PWY.6121","qiaamp","qiaamp",0.853286494891961,0.16064240610259,30,30,2.74289743405227e-05,0.000737741384981687
"85","PWY.6122","benzonase","benzonase",0.627845219694769,0.118780603802812,30,30,2.78270873282566e-05,0.000737741384981687
"86","PWY.6277","benzonase","benzonase",0.627845219694769,0.118780603802812,30,30,2.78270873282566e-05,0.000737741384981687
"87","BRANCHED.CHAIN.AA.SYN.PWY","qiaamp","qiaamp",0.690887881794408,0.133027977358043,30,30,2.90142684400527e-05,0.000760373931532417
"88","PWY.5686","benzonase","benzonase",0.934419631426975,0.178578819621519,30,28,3.16928422993673e-05,0.000821132732301789
"89","PWY.6124","benzonase","benzonase",0.606226365535055,0.113022839175667,30,30,3.31699142353404e-05,0.000848449091220506
"90","PWY0.162","molysis","molysis",1.3541450776887,0.26074149900564,30,27,3.34914114955463e-05,0.000848449091220506
"91","PWY.5840","qiaamp","qiaamp",1.85888633938002,0.353710929104595,30,26,3.48074403001101e-05,0.00087209850422254
"92","TRNA.CHARGING.PWY","benzonase","benzonase",1.14124770577797,0.219572732867595,30,28,3.54564612712011e-05,0.000878703605416722
"93","PWY.6387","lypma","lypma",0.408733845750982,0.0801864726837099,30,30,3.66570349877182e-05,0.000898688599698897
"94","ANAGLYCOLYSIS.PWY","lypma","lypma",0.726121642927074,0.141074230983822,30,28,3.78202615668212e-05,0.000917342514599493
"95","PWY.6124","lypma","lypma",0.470796903429209,0.0891013601452493,30,30,4.0475018683953e-05,0.000971400448414872
"96","PWY.5667","qiaamp","qiaamp",0.794891111418074,0.15785613125272,30,30,4.27110266372295e-05,0.0010143868826342
"97","ANAEROFRUCAT.PWY","lypma","lypma",0.722322479834244,0.139448405711312,30,28,4.3727785832715e-05,0.0010278283680267
"98","PWY.6387","qiaamp","qiaamp",0.699086816180537,0.139587476980745,30,30,4.57009338394684e-05,0.00106324621585702
"99","PWY.6126","lypma","lypma",0.373284318477961,0.0739023917978101,30,30,4.96396252218418e-05,0.00114321561116969
"100","ILEUSYN.PWY","lypma","lypma",0.381289863533244,0.0774248294884739,30,30,5.62312647493919e-05,0.00126937904582786
"101","VALSYN.PWY","lypma","lypma",0.381289863533244,0.0774248294884739,30,30,5.62312647493919e-05,0.00126937904582786
"102","UDPNAGSYN.PWY","host_zero","host_zero",0.725880496345651,0.148677749243316,30,30,6.24766323494422e-05,0.00139653648781106
"103","PWY.6122","qiaamp","qiaamp",0.842657365842704,0.172198466523959,30,30,6.60952034096049e-05,0.0014221579156398
"104","PWY.6277","qiaamp","qiaamp",0.842657365842704,0.172198466523959,30,30,6.60952034096049e-05,0.0014221579156398
"105","PWY0.1296","qiaamp","qiaamp",1.25700267940309,0.251990673307525,30,28,6.59631965541479e-05,0.0014221579156398
"106","PWY66.400","qiaamp","qiaamp",1.25744093977967,0.257962397789522,30,27,6.61178680078152e-05,0.0014221579156398
"107","FOLSYN.PWY","qiaamp","qiaamp",1.00113634005101,0.20502590405022,30,27,6.81374908720873e-05,0.00145190167465756
"108","ANAGLYCOLYSIS.PWY","qiaamp","qiaamp",1.2112187341077,0.250238049733282,30,28,6.93943859333395e-05,0.00146499259192606
"109","GLYCOLYSIS","lypma","lypma",0.545935169348337,0.110953835517338,30,29,7.05521646411757e-05,0.00147577004937505
"110","PEPTIDOGLYCANSYN.PWY","host_zero","host_zero",0.745692765575633,0.154753270454161,30,30,7.43870151453507e-05,0.00151430709403035
"111","PWY.6609","molysis","molysis",1.0087890077389,0.207370926565439,30,30,7.4124232373925e-05,0.00151430709403035
"112","PWY0.1319","qiaamp","qiaamp",0.789191323315193,0.163874875436583,30,30,7.42193957421038e-05,0.00151430709403035
"113","PWY.5103","host_zero","host_zero",0.725524619407523,0.151663709212974,30,30,8.04283158049806e-05,0.00162280141624209
"114","PWY.7199","lypma","lypma",1.19367056635838,0.247565691506938,30,28,8.32554001964668e-05,0.00166510800392934
"115","PWY.6121","host_zero","host_zero",0.893044821595992,0.185017317777843,30,30,8.57574034505561e-05,0.00170023373797624
"116","PWY.7199","benzonase","benzonase",1.45344665456197,0.306660070392743,30,28,9.19738382616672e-05,0.00180617885768879
"117","PWY.7234","qiaamp","qiaamp",0.756112529274709,0.15456456437425,30,30,9.26926039277319e-05,0.00180617885768879
"118","THRESYN.PWY","lypma","lypma",0.49631116242915,0.105144692859397,30,30,9.34776777224899e-05,0.00180617885768879
"119","BRANCHED.CHAIN.AA.SYN.PWY","host_zero","host_zero",0.719539527753685,0.152609788429322,30,30,9.57018827209047e-05,0.00183361590423246
"120","PWY.5484","benzonase","benzonase",0.785320492208374,0.163571485930282,30,29,9.79844359883657e-05,0.00186170428377895
"121","PWY.7221","benzonase","benzonase",0.475945022041575,0.0998964985964051,30,30,0.00010021411632561,0.00188833210927595
"122","LACTOSECAT.PWY","host_zero","host_zero",1.66533493500962,0.355146778708849,30,27,0.000104065678738951,0.00193175545165445
"123","PWY.922","qiaamp","qiaamp",1.30764926760391,0.272093829377093,30,26,0.000104213123049779,0.00193175545165445
"124","PWY.6385","lypma","lypma",0.393003924314374,0.0841226857631586,30,30,0.000105474713733244,0.00193937376864351
"125","PWY.6936","qiaamp","qiaamp",0.631323595585047,0.134791194376141,30,30,0.00010666796404034,0.00194562366409581
"126","PWY.6387","host_zero","host_zero",0.743367018669006,0.159839184162879,30,30,0.000111162321299515,0.00201150867113408
"127","HSERMETANA.PWY","benzonase","benzonase",1.26563457030327,0.264640663119702,30,27,0.000116614798156411,0.00209355700627258
"128","PWY.7219","qiaamp","qiaamp",0.736932382840327,0.156075615379227,30,30,0.000120478711729999,0.00214602705269061
"129","PWY.5897","benzonase","benzonase",1.41500705804099,0.300441450074559,30,27,0.000124864965833995,0.002156758500769
"130","PWY.5898","benzonase","benzonase",1.41500705804099,0.300441450074559,30,27,0.000124864965833995,0.002156758500769
"131","PWY.5899","benzonase","benzonase",1.41500705804099,0.300441450074559,30,27,0.000124864965833995,0.002156758500769
"132","PWY.7229","qiaamp","qiaamp",0.597950446077782,0.1296861728924,30,30,0.000124467371994593,0.002156758500769
"133","PWY.5840","host_zero","host_zero",1.9143795051012,0.407634913717649,30,26,0.000127569282784886,0.00218690199059804
"134","PWY.6386","molysis","molysis",1.21691241914029,0.265136518915153,30,27,0.000130325264218457,0.00221747464491106
"135","PWY.5910","host_zero","host_zero",1.09210804341747,0.231040175660287,30,26,0.000133521867204295,0.00225503597945032
"136","PWY.6163","benzonase","benzonase",0.466217935182628,0.0988484759233862,30,29,0.000136804244891202,0.00229348292905838
"137","P125.PWY","qiaamp","qiaamp",1.08808591515932,0.232771784307971,30,26,0.000141786175280643,0.00235965313605742
"138","THRESYN.PWY","benzonase","benzonase",0.585620834252342,0.128878132244643,30,30,0.000145050254825092,0.00239648247102326
"139","ARO.PWY","lypma","lypma",0.502284860195754,0.10796654739032,30,27,0.000148922687087948,0.00243286986575244
"140","PWY.6859","molysis","molysis",1.55531773568391,0.335427702904154,30,28,0.000149386746142693,0.00243286986575244
"141","PWY.6737","lypma","lypma",1.24750958300887,0.2669655398668,30,27,0.000155572867161098,0.00251564636260498
"142","PWY.5667","host_zero","host_zero",0.815020572502348,0.180758301391346,30,30,0.000158317691881803,0.00254200237669374
"143","PWY.5971","lypma","lypma",1.41459932498616,0.304035025090814,30,23,0.000162638226548743,0.00259152016382339
"144","PWY.6122","lypma","lypma",0.434686671481506,0.0948581558066368,30,30,0.000164811589365961,0.00259152016382339
"145","PWY.6277","lypma","lypma",0.434686671481506,0.0948581558066368,30,30,0.000164811589365961,0.00259152016382339
"146","PWY.6123","qiaamp","qiaamp",0.728915851037584,0.157131637874707,30,30,0.000166199845052987,0.00259544963507405
"147","PWY.3001","qiaamp","qiaamp",0.696031151881412,0.155305478244987,30,30,0.000172327204086882,0.0026728301042047
"148","COMPLETE.ARO.PWY","lypma","lypma",0.494633755995661,0.107858952967891,30,27,0.000174323017736285,0.00268551675972114
"149","PWY.841","qiaamp","qiaamp",0.724237935515799,0.159786846230324,30,30,0.000175575035409656,0.00268665154855045
"150","ARO.PWY","benzonase","benzonase",0.615696108459702,0.135945836585521,30,27,0.000186515298485165,0.00283503253697451
"151","ANAGLYCOLYSIS.PWY","host_zero","host_zero",1.27254314726724,0.287160285150995,30,28,0.000192814788338875,0.00289772675446517
"152","PWY.622","molysis","molysis",4.10325422346936,0.901059795355241,30,9,0.000193181783631011,0.00289772675446517
"153","PWY.1042","lypma","lypma",0.559472413395733,0.122732256769556,30,27,0.000194634553568664,0.00290043648455264
"154","PWY.6122","host_zero","host_zero",0.877691118493099,0.198106354149843,30,30,0.00020356024219253,0.00299430549805787
"155","PWY.6277","host_zero","host_zero",0.877691118493099,0.198106354149843,30,30,0.00020356024219253,0.00299430549805787
"156","PWY66.400","host_zero","host_zero",1.3056281725978,0.2965690417502,30,27,0.000210838338471937,0.00308148340843601
"157","PWY.622","host_zero","host_zero",3.47417965445556,0.772222022726817,30,9,0.000220367788017251,0.00320024558394479
"158","PWY.6284","lypma","lypma",1.39621243752033,0.309042514469123,30,23,0.000222000375425183,0.00320354972132543
"159","COMPLETE.ARO.PWY","benzonase","benzonase",0.604336185691566,0.135840171139624,30,27,0.000226433198168358,0.00322034784951219
"160","ILEUSYN.PWY","qiaamp","qiaamp",0.587809096520039,0.13478004758471,30,30,0.000228814189307445,0.00322034784951219
"161","PWY.6163","lypma","lypma",0.351974798513157,0.0780455688680645,30,29,0.000226303477899795,0.00322034784951219
"162","VALSYN.PWY","qiaamp","qiaamp",0.587809096520039,0.13478004758471,30,30,0.000228814189307445,0.00322034784951219
"163","PWY0.1296","host_zero","host_zero",1.28863832692647,0.290436746515823,30,28,0.000238998742207269,0.00334304989099739
"164","GLCMANNANAUT.PWY","benzonase","benzonase",1.12915521501711,0.258821643215145,30,26,0.000247701274699517,0.00343847242142058
"165","PWY.7234","host_zero","host_zero",0.795146094003338,0.178257460766607,30,30,0.000248836819971226,0.00343847242142058
"166","PWY1F.823","host_zero","host_zero",3.69576708717564,0.83127670386473,30,17,0.000253210344039955,0.0034778288217536
"167","PWY.7219","host_zero","host_zero",0.791186167596198,0.179863279557148,30,30,0.000256655816652569,0.00350404348483746
"168","PWY0.1319","host_zero","host_zero",0.810935041448585,0.187949475780713,30,30,0.000260430731872348,0.00353441707541044
"169","PWY.7237","lypma","lypma",1.40624745070005,0.31642055206504,30,26,0.000264494940728465,0.00356833411160296
"170","PWY.6151","lypma","lypma",1.26245964939209,0.291104826382504,30,28,0.000272446574961076,0.00365398935830149
"171","PWY.6285","lypma","lypma",1.36140128808435,0.308480218702626,30,23,0.000280190880405325,0.0037141581821171
"172","PWY.7229","host_zero","host_zero",0.638321449432139,0.149014965574605,30,30,0.000279356771509002,0.0037141581821171
"173","PWY.6151","benzonase","benzonase",1.53956845473613,0.359438954792817,30,28,0.000282472493380106,0.00372275887229272
"174","COA.PWY.1","benzonase","benzonase",0.53850152935784,0.125533547751972,30,30,0.000290168382277489,0.00380220638846364
"175","PWY.1042","qiaamp","qiaamp",0.98608723543091,0.226692899535816,30,27,0.000294127293269757,0.00382691180271997
"176","PWY.5863","benzonase","benzonase",1.53877785382374,0.351544482985463,30,27,0.000295410735648559,0.00382691180271997
"177","PWY.6595","lypma","lypma",1.37500380839565,0.32339726947009,30,26,0.000300651784143455,0.00387280264320382
"178","PWY.7237","qiaamp","qiaamp",2.5617101562978,0.587033004730178,30,26,0.000304052298307423,0.00389460247270182
"179","PWY.6936","host_zero","host_zero",0.65903162568459,0.154985592832723,30,30,0.000307632857759032,0.00391845204296421
"180","FOLSYN.PWY","host_zero","host_zero",1.00242233379536,0.235893803954374,30,27,0.000318961093715735,0.00404017385373264
"181","LACTOSECAT.PWY","molysis","molysis",1.74777402107055,0.41346177683225,30,27,0.000325298027389914,0.00409767680911052
"182","COA.PWY","benzonase","benzonase",0.514130071082576,0.122081672978434,30,30,0.000332488045838341,0.004129993406143
"183","PWY.4242","benzonase","benzonase",0.590513133066227,0.139678143355689,30,30,0.000333297713478207,0.004129993406143
"184","PWY.7221","lypma","lypma",0.3418595029325,0.0795892479840515,30,30,0.000331150871878046,0.004129993406143
"185","PWY.622","qiaamp","qiaamp",2.88529559103905,0.66972584733991,30,9,0.000345267094915139,0.00425518365625144
"186","HSERMETANA.PWY","lypma","lypma",0.902886036120507,0.209022587553164,30,27,0.000349497263254723,0.00428416000118693
"187","UDPNAGSYN.PWY","molysis","molysis",0.721392809988023,0.172505331370725,30,30,0.000357847051401351,0.00436305495826246
"188","PWY.6121","molysis","molysis",0.911049975554896,0.215687892882341,30,30,0.00036393524270692,0.00436722291248304
"189","PWY.6123","host_zero","host_zero",0.778882059631239,0.181221729924294,30,30,0.000363868569178239,0.00436722291248304
"190","PWY.7237","host_zero","host_zero",2.90170116091318,0.676882892544492,30,26,0.000362197064051289,0.00436722291248304
"191","POLYISOPRENSYN.PWY","lypma","lypma",0.685062212938379,0.160564222380827,30,28,0.000389829165825731,0.00465345810514486
"192","PWY.5484","lypma","lypma",0.549867831505681,0.129868745991461,30,29,0.000396890982022138,0.0047003499992666
"193","PWY.5791","benzonase","benzonase",1.57754254366372,0.371518742962526,30,27,0.000399942061341105,0.0047003499992666
"194","PWY.5837","benzonase","benzonase",1.57754254366372,0.371518742962526,30,27,0.000399942061341105,0.0047003499992666
"195","GLYCOLYSIS","qiaamp","qiaamp",0.828773524385496,0.200262010300828,30,29,0.000409489905053571,0.00476345399756194
"196","PWY.6126","qiaamp","qiaamp",0.546842315479224,0.132370163596086,30,30,0.000408578578045657,0.00476345399756194
"197","PWY.7237","benzonase","benzonase",1.69520916387867,0.400772295322958,30,26,0.000423622802683048,0.00490284258942817
"198","PEPTIDOGLYCANSYN.PWY","molysis","molysis",0.740442606000975,0.17979528313475,30,30,0.000427105155510876,0.00491818057861009
"199","POLYISOPRENSYN.PWY","benzonase","benzonase",0.855490641591555,0.203123269927437,30,28,0.000429853005584587,0.00492494900870783
"200","PWY.5840","molysis","molysis",1.98595002224587,0.47544858652304,30,26,0.000434700487177568,0.00495558555382427
"201","PWY.3001","host_zero","host_zero",0.729499958995821,0.178016547416429,30,30,0.000452140712544707,0.00503465244443107
"202","PWY.5367","lypma","lypma",1.41632959313037,0.336597582244818,30,23,0.00045267708381946,0.00503465244443107
"203","PWY.6385","qiaamp","qiaamp",0.599169808853175,0.146439581010637,30,30,0.000448016138853059,0.00503465244443107
"204","PWY.7228","benzonase","benzonase",0.3932606280125,0.0953415731858739,30,30,0.000448772662396113,0.00503465244443107
"205","PWY1F.823","molysis","molysis",4.07671092156484,0.9700000867044,30,17,0.000444146613876168,0.00503465244443107
"206","GLYCOLYSIS.E.D","lypma","lypma",1.60515996159381,0.383468606670742,30,25,0.000464094296364651,0.00513657764908449
"207","PWY.7237","molysis","molysis",3.29784927586042,0.789822894296529,30,26,0.00046825527739563,0.00515759435971998
"208","GLUCOSE1PMETAB.PWY","lypma","lypma",1.40419388457947,0.336127968359326,30,26,0.000487573045882831,0.00534455069525411
"209","PWY.2723","lypma","lypma",1.45327201611302,0.34878986333264,30,25,0.000497876569508361,0.00543138075827303
"210","HSERMETANA.PWY","qiaamp","qiaamp",1.60368496361981,0.387499712913598,30,27,0.000508148830191555,0.00548463473518552
"211","ILEUSYN.PWY","host_zero","host_zero",0.623166285766191,0.154334280648584,30,30,0.000512159335176279,0.00548463473518552
"212","PWY.841","host_zero","host_zero",0.751706933588785,0.184034086920541,30,30,0.000512380350260753,0.00548463473518552
"213","VALSYN.PWY","host_zero","host_zero",0.623166285766191,0.154334280648584,30,30,0.000512159335176279,0.00548463473518552
"214","PWY1F.823","qiaamp","qiaamp",2.98399791718413,0.720911911628257,30,17,0.000518676839036776,0.00552608968693387
"215","GLYCOCAT.PWY","lypma","lypma",1.35463495187624,0.327389849219686,30,26,0.000536311892286192,0.00568740053215125
"216","NAD.BIOSYNTHESIS.II","lypma","lypma",1.62243206623139,0.393432328706522,30,26,0.000547944273533351,0.00573079331952312
"217","PWY.7111","benzonase","benzonase",0.477580572884682,0.118357599464089,30,30,0.000547904097069652,0.00573079331952312
"218","PWY.7383","benzonase","benzonase",1.3195258819517,0.319892568554107,30,24,0.000546287575573282,0.00573079331952312
"219","PWY.6125","benzonase","benzonase",0.398297812794513,0.0987576729932446,30,30,0.00056316555967639,0.00586309349800077
"220","ANAEROFRUCAT.PWY","qiaamp","qiaamp",1.03468924674928,0.255917975594589,30,28,0.00057190480570209,0.00592701344091257
"221","PWY.5103","molysis","molysis",0.704543739616147,0.176468521596924,30,30,0.000574527947216059,0.00592725665001183
"222","DENOVOPURINE2.PWY","lypma","lypma",0.48077193014903,0.119067114302834,30,29,0.000590681413658837,0.00606645776190157
"223","PWY.6387","molysis","molysis",0.737316208638994,0.185455534337686,30,30,0.000597517984859027,0.00608187948874367
"224","PWY.7282","lypma","lypma",0.704133675531869,0.171775207222029,30,29,0.00059591426463673,0.00608187948874367
"225","BRANCHED.CHAIN.AA.SYN.PWY","molysis","molysis",0.703032646387798,0.177337239061969,30,30,0.000621996382434374,0.00630289667533499
"226","PENTOSE.P.PWY","lypma","lypma",1.14843507284931,0.282365128122733,30,26,0.000629964389619984,0.00635539295722816
"227","PWY.6612","qiaamp","qiaamp",0.847720186823058,0.212192429797534,30,27,0.000650035009936967,0.00652898600289113
"228","PRPP.PWY","lypma","lypma",1.5729884969368,0.389407432155308,30,23,0.000654418335718428,0.00654418335718428
