"","feature","metadata","value","coef","stderr","N","N.not.0","pval","qval"
"34","PWY.5873","qiaamp","qiaamp",0.737793369386712,0.14975993673345,35,5,3.3906176182029e-05,0.00144200972821218
"35","FAO.PWY","molysis","molysis",1.10737011952284,0.216078330353837,35,26,4.35477071582011e-05,0.0016784936005074
"36","PPGPPMET.PWY","benzonase","benzonase",1.14424193897136,0.236796908339967,35,25,4.38832745708939e-05,0.0016784936005074
"37","PWY.7663","host_zero","host_zero",0.929594821408613,0.187857109995229,35,34,4.1002785501528e-05,0.0016784936005074
"38","PWY66.399","lypma","lypma",-0.857681105615982,0.16878618720936,35,31,4.4109790331453e-05,0.0016784936005074
"39","PWY.7663","lypma","lypma",0.844682494708962,0.170443760076329,35,34,4.90610386402828e-05,0.00181903235573972
"40","PWY.6318","molysis","molysis",1.3314629038697,0.271192446485896,35,25,5.41635860628986e-05,0.00195801363617378
"41","PWY.5690","lypma","lypma",1.86384698315403,0.384442571849015,35,28,5.86657590982206e-05,0.00206904116234212
"42","PWY.5136","molysis","molysis",1.08330654635559,0.217697348539181,35,26,6.21151063945148e-05,0.00213853437729687
"43","PWY.7221","log10.Final_reads","log10.Final_reads",0.439649518818255,0.0936097386430289,35,35,7.05008026299036e-05,0.0023707944326242
"44","OANTIGEN.PWY","molysis","molysis",1.29222934763608,0.272055327528109,35,27,7.23399407569164e-05,0.0023773535076023
"45","PWY.5154","lypma","lypma",1.59139192041271,0.325358345795048,35,32,8.11962122515518e-05,0.00255238528077704
"46","PWY0.845","molysis","molysis",1.41844656834637,0.30740276465774,35,22,7.95693356478211e-05,0.00255238528077704
"47","PWY.5347","molysis","molysis",1.1669869766911,0.239700475617241,35,23,8.99832836782861e-05,0.00273238560257107
"48","PWY.5913","molysis","molysis",1.25577479461015,0.258036233754456,35,25,9.07015967658448e-05,0.00273238560257107
"49","PYRIDOXSYN.PWY","molysis","molysis",1.43883492596126,0.319122694530582,35,22,0.000106105402976877,0.00313119209601151
"50","PWY.6519","molysis","molysis",1.66705300176214,0.352099979327918,35,24,0.000113676562395572,0.00328752618447993
"51","FAO.PWY","host_zero","host_zero",1.17988525280121,0.257557135059776,35,26,0.000124639574585564,0.00337263904951552
"52","MET.SAM.PWY","lypma","lypma",1.6340882107341,0.339280401334903,35,24,0.000125949176122986,0.00337263904951552
"53","PWY.5747","molysis","molysis",1.04222942409357,0.217160050877046,35,26,0.000119494452472875,0.00337263904951552
"54","PWY0.1586","host_zero","host_zero",1.15905321163221,0.247324132743504,35,26,0.000122257434188492,0.00337263904951552
"55","PWY.5136","host_zero","host_zero",1.17920267447414,0.259130505128459,35,26,0.000133550398017767,0.00351116137333984
"56","PWY.241","lypma","lypma",1.67897644345348,0.368490195352005,35,24,0.000150997600675234,0.00389897376029265
"57","PWY.6703","lypma","lypma",1.5583599707553,0.340415592522045,35,31,0.000156357299255939,0.00396653780217698
"58","HOMOSER.METSYN.PWY","lypma","lypma",1.65868186817752,0.353603883287286,35,24,0.000166847385381663,0.00415967791830837
"59","PWY.7663","molysis","molysis",0.71676190534414,0.159973788139766,35,34,0.000179857106174316,0.00440802331403492
