"","value","Estimate","Std. Error","df","t value","Pr(>|t|)","feature","metadata","qval","p_bh"
"21","qiaamp",-0.223447954872087,0.0931296634499324,72.4109934183786,-2.39932097459168,0.019000346730329,"Bacillus","qiaamp",0.0959637765240668,0.0959637765240668
"22","Nasal",-0.133541420759772,0.122173592313204,18.1885347538833,-1.09304652692396,0.288639549125107,"Salmonella","sample_type",0.534454159971218,0.534454159971218
"23","Sputum",-0.813001864595426,0.136909612411408,16.2041787693514,-5.93823801175033,1.97554251626024e-05,"Salmonella","sample_type",0.000710746210672641,0.000710746210672641
"24","lypma",0.0297906453659239,0.093171305159778,72.4515602953205,0.319740560839374,0.750085204564584,"Salmonella","lypma",0.959243578914324,0.959243578914324
"25","benzonase",-0.205214979998378,0.093448312411281,72.9157541711327,-2.19602660233385,0.0312711395746804,"Salmonella","benzonase",0.131338786213658,0.131338786213658
"26","host_zero",-0.39065718309989,0.093448312411281,72.9157541739015,-4.18046268594498,7.98892374705935e-05,"Salmonella","host_zero",0.00151789551194128,0.00151789551194128
"27","molysis",-0.424377411313676,0.0933702943681438,72.7788155121608,-4.54510092514462,2.13758258848915e-05,"Salmonella","molysis",0.000710746210672641,0.000710746210672641
"28","qiaamp",-0.223447954872087,0.0931296634499324,72.4109934183786,-2.39932097459168,0.019000346730329,"Salmonella","qiaamp",0.0959637765240668,0.0959637765240668
"29","Nasal",-0.133541420759772,0.122173592313204,18.1885347538833,-1.09304652692396,0.288639549125107,"Listeria","sample_type",0.534454159971218,0.534454159971218
"30","Sputum",-0.813001864595426,0.136909612411408,16.2041787693514,-5.93823801175033,1.97554251626024e-05,"Listeria","sample_type",0.000710746210672641,0.000710746210672641
"31","lypma",0.0297906453659239,0.093171305159778,72.4515602953205,0.319740560839374,0.750085204564584,"Listeria","lypma",0.959243578914324,0.959243578914324
"32","benzonase",-0.205214979998378,0.093448312411281,72.9157541711327,-2.19602660233385,0.0312711395746804,"Listeria","benzonase",0.131338786213658,0.131338786213658
